,turning and turning (All),and turning in (All),turning in the (All),in the widening (All),the widening gyre (All),the falcon can not (All),falcon can not hear,can not hear the (All),hear the falconer,the centre can not (All),centre can not hold (All),mere anarchy is (All),anarchy is loosed,is loosed upon,loosed upon the,upon the world (All),The blood dimmed,blood dimmed tide,dimmed tide is,tide is loosed,is loosed and,loosed and everywhere,the ceremony of (All),ceremony of innocence (All),of innocence is (All),innocence is drowned (All),the best lack (All),best lack all,lack all conviction,all conviction while,conviction while the,while the worst (All),are full of,full of passionate (All),of passionate intensity,surely some revelation (All),some revelation is,revelation is at (All),is at hand,surely the second (All),the second coming (All),second coming is (All),coming is at (All),is at hand,the second coming (All),Hardly are those,are those words (All),those words out,when a vast (All),a vast image,vast image out,image out of (All),out of Spiritus,of spiritus mundi (All),somewhere in sands (All),in sands of (All),sands of the (All),of the desert (All),a shape with (All),shape with lion,with lion body,lion body and,body and the (All),and the head (All),the head of (All),head of a (All),of a man (All),a gaze blank (All),gaze blank and,blank and pitiless,and pitiless as,pitiless as the (All),as the sun (All),is moving its (All),moving its slow,its slow thighs,while all about (All),all about it,Reel shadows of,shadows of the (All),of the indignant,the indignant desert,indignant desert birds,the darkness drops (All),darkness drops again,but now i (All),now i know (All),that twenty centuries (All),twenty centuries of (All),centuries of stony,of stony sleep,were vexed to (All),vexed to nightmare,to nightmare by,nightmare by a,by a rocking,a rocking cradle,and what rough (All),what rough beast (All),rough beast its,beast its hour,its hour come (All),hour come round (All),come round at (All),round at last,slouches towards bethlehem (All),towards Bethlehem to,Bethlehem to be,to be born (All)
1890,0.007622411368757298,0.05843848782660643,0.22740193550419008,0.035571254386468354,0.0,0.0,0.0,0.09214026164272582,0.0,0.010682929207916914,0.0,0.0,0.0,0.002540803789585766,0.002540803789585766,1.7531545779547741,0.0,0.0,0.0,0.0,0.002540803789585766,0.0,1.7772922773495736,0.0,0.012704019169973435,0.0,0.0,0.0,0.0,0.0,0.0,0.020326429761574616,4.40194253314985,0.029219243913303217,0.02286723344013808,0.0,0.0,0.010163215158343064,2.01231659957557,0.0,0.36587575191759925,0.025408037340746148,0.0,2.01231659957557,0.36587575191759925,0.0,0.01397442073169941,0.001270401894792883,0.020326429761574616,0.0,0.0,0.019056027866781733,0.0,0.0,0.0,0.0,0.6377417540726071,3.358942500142348,0.0038112055733563466,0.0,0.0,0.0,1.4723958159379436,2.073295892301985,55.740154778050055,7.494100557892125,22.653807036476792,0.0,0.0,0.0,0.007622411146712693,0.008892813596617088,3.6092117738917295,0.0038112055733563466,0.0,0.0,0.008892813374572484,2.3972484086698387,0.0,1.6769304487240788,0.05462728225325009,0.0,0.0,0.0,0.0,1.321218007888092,0.5081607667989374,0.007622411146712693,0.02540803833994687,0.0,0.001270401894792883,0.00508160746814923,0.0,0.0,0.0,0.008892813596617088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038112055733563466,0.007622411146712693,0.0,0.0,0.0063520095849867175,1.5854615895705138
1891,0.014121789959631315,0.05531034552586078,0.18122964462463642,0.034127658921079274,0.0,0.0,0.0,0.09892360708363412,0.0,0.0012365450885454266,0.0,0.0,0.0,0.0,0.0023536317339534207,1.9017344534688618,0.0,0.0,0.0,0.0,0.01647542191562934,0.0,1.9429230349032878,0.0,0.03765810774325473,0.0,0.0,0.0,0.0,0.0,0.0,0.018829054648783483,5.07560662299511,0.04236537165525078,0.0047072634679068415,0.0,0.0,0.0011768158669767104,2.010001480812207,0.0035304474899078286,0.5189757881218782,0.018829053871627366,0.0023536317339534207,2.010001480812207,0.5189757881218782,0.0,0.015298606825808747,0.012944974869810721,0.02118268582762539,0.0,0.0,0.03295084383125868,0.0,0.0,0.0,0.0035304474899078286,0.700205442072388,3.070312519781737,0.0035304474899078286,0.0,0.0,0.0,1.6016463746382215,2.2182979240170653,56.500106097701064,7.286844066811682,23.466885636480583,0.0,0.0,0.0,0.018829053871627366,0.015298605826608025,3.4963198487503178,0.0011768158669767104,0.0,0.0,0.02588994874042072,2.598409537313273,0.0,1.4404225936459625,0.06943213293197914,0.0,0.0,0.0,0.0,1.3909963740843523,0.5507498315182602,0.009414526935813683,0.02118268582762539,0.0,0.0,0.007060894979815657,0.0,0.0,0.0,0.011768158891811709,0.0,0.0023536317339534207,0.0,0.0,0.0,0.0,0.0011768158669767104,0.015298606825808747,0.030597213651617494,0.0,0.0,0.01647542191562934,1.749925177207956
1892,0.002136623988846509,0.059825471132590735,0.19015953256484863,0.03418598382154414,0.0,0.0,0.0,0.09325268213178362,0.0,0.0011235262720177275,0.0,0.0,0.0,0.0,0.004273247977693018,1.7370752978251858,0.0,0.0,0.0,0.0,0.009614807616742382,0.0,1.6954110843014902,0.0,0.03739091913868009,0.0,0.0,0.0,0.0,0.0,0.0,0.014956367699880957,5.163151854503667,0.0405958573423959,0.010683120166277149,0.0,0.0,0.0053415600831385746,1.9518060980772134,0.0010683119944232544,0.38779725419768596,0.016024679361237304,0.0,1.9518060980772134,0.38779725419768596,0.0,0.04593741564917764,0.004273247977693018,0.02029792722790802,0.0010683119944232544,0.0,0.03952754212832588,0.0,0.0,0.0,0.0,0.7179056380479665,3.092763304124446,0.0053415600831385746,0.0,0.0,0.0,1.7274605141892607,2.323578526031156,54.22751866035469,7.70146100137481,23.963305466168094,0.0,0.0,0.0,0.009614807616742382,0.012819743488989843,3.697427700899425,0.0,0.0,0.0,0.02136623944437588,2.539377646826324,0.0,1.7328020014417689,0.095079769835138,0.0,0.0,0.0,0.0,1.4422212188947015,0.5662053581545479,0.010683120166277149,0.03204936116496526,0.0,0.0,0.011751431827633496,0.0,0.0,0.0,0.0010683119944232544,0.0010683119944232544,0.0,0.0,0.0,0.0,0.0,0.0,0.021366240332554298,0.02457117531662334,0.0,0.0,0.018161303572128418,1.7573732620235205
1893,0.004368577055657852,0.07535795187862959,0.19549382201944354,0.05133077962682364,0.0,0.01147635586562501,0.0,0.07574394822462693,0.0,0.00344290662646074,0.0,0.0,0.0,0.0,0.001092144263914463,1.7703658308221293,0.0,0.0,0.0,0.0,0.0032764329027656913,0.0,1.8260651961643504,0.0,0.02184288583340077,0.0,0.0,0.0,0.0,0.0,0.0,0.02184288439011084,4.566255029203603,0.04150148313897262,0.008737154111315704,0.0,0.0,0.004368577166680154,1.8621059325596434,0.0,0.3156296914941237,0.015290020027869389,0.001092144263914463,1.8621059325596434,0.3156296914941237,0.0,0.026211461667813296,0.0,0.030580039056538055,0.005460721208550012,0.0,0.015290019916847086,0.0,0.0,0.0,0.008737154111315704,0.6946037407473682,2.8537729104272103,0.008737154111315704,0.0,0.0,0.0,1.6425850262180575,2.1635377009943113,55.946180737009854,7.666852866350382,23.15782742812189,0.0,0.0,0.0,0.006552865805531383,0.007645009958423543,3.7187512020864233,0.001092144263914463,0.0,0.0,0.021842885056244654,2.9881066438974813,0.0,1.9287268031575877,0.08191081946051781,0.0,0.0,0.0,0.0,1.3651803101311089,0.4860041826759698,0.006552865805531383,0.02839575152790985,0.0,0.0,0.001092144263914463,0.0,0.0,0.0,0.009829298264207864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016382163181560827,0.02511931818105495,0.0,0.0,0.001092144263914463,1.7343250533485843
1894,0.006669516494639538,0.056690886651722394,0.2123129405617874,0.056690886651722394,0.0,0.0,0.0,0.06541176644780933,0.0,0.0023361346190853283,0.0,0.0,0.0,0.0,0.0,1.6651559455738152,0.0,0.0,0.0,0.0,0.006669516494639538,0.0,1.8007693363131239,0.0,0.016673790792509635,0.0,0.0,0.0,0.0,0.0,0.0,0.017785376060786007,4.598631676344667,0.042240271058702206,0.00889268836345991,0.0,0.0,0.005557930116140142,1.7863187622424448,0.005557930116140142,0.4346301363256089,0.020008548151650984,0.005557930116140142,1.7863187622424448,0.4346301363256089,0.0,0.02445489322155936,0.011115860232280284,0.046686615462476766,0.0,0.0,0.021120134308105776,0.0,0.0,0.0,0.0,0.7369815744340258,3.6126545950310174,0.003334758247319769,0.0,0.0,0.0,1.3494654709234055,2.36212045123807,56.863182521738054,7.354253298785807,23.835740250888193,0.0,0.0,0.0,0.014450618479600053,0.016673791236598845,3.760495587812329,0.0,0.0,0.0,0.025566479600058756,2.6200082174909767,0.0,1.625138757788136,0.06113723571843366,0.0,0.0,0.0,0.0,1.4772978715882346,0.5057716663259271,0.00889268836345991,0.03001282422587792,0.0,0.0,0.006669516494639538,0.0,0.0,0.0,0.011115860232280284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014450618479600053,0.041128682681801365,0.0,0.0,0.003334758247319769,1.5284307846030742
1895,0.01523065229491749,0.0548303452641008,0.18581394778394156,0.028430550358393702,0.0,0.0,0.0,0.07363008847072194,0.0,0.006402616214984391,0.0,0.0,0.0,0.0,0.005076883802246357,1.6733409520242049,0.0,0.0,0.0,0.0,0.003046130458983498,0.0,1.7890938925901878,0.0,0.018276782087767174,0.0,0.0,0.0,0.0,0.0,0.0,0.024369043671867985,4.296059159969445,0.06092260829149154,0.005076883802246357,0.0,0.0,0.00406150724163723,1.8388473108643666,0.0010153767826537319,0.30359765057497157,0.01827678275390099,0.008123014261229855,1.8388473108643666,0.30359765057497157,0.0,0.01523065229491749,0.0,0.01523065185082828,0.0,0.0,0.029445926585935922,0.0,0.0,0.0,0.0,0.6264874561345835,3.451265591536412,0.005076883802246357,0.0,0.0,0.0,1.622572128212596,2.315059145274745,53.8251246098298,7.3675740850376314,23.66538606679569,0.0,0.0,0.0,0.005076883802246357,0.0020307535653074638,3.3395741212416397,0.0,0.0,0.0,0.028430550358393702,2.4937653506640345,0.0,1.6002338369958125,0.06498411408983884,0.0,0.0,0.0,0.0,1.454019525226613,0.5533803459911724,0.006092260917966996,0.04061506964081474,0.0,0.0,0.019292158981443208,0.0,0.0,0.0,0.008123014261229855,0.0,0.0010153767826537319,0.0,0.0,0.0,0.0010153767826537319,0.0010153767826537319,0.01624602852245971,0.028430550358393702,0.0,0.0,0.003046130458983498,1.5200190475184172
1896,0.0028546385255623363,0.056141225002193096,0.23598344967012963,0.04662576413849706,0.0,0.0,0.0,0.09503575437719292,0.0,0.00500188157559478,0.0,0.0,0.0,0.0,0.017127831597463228,1.649029501393784,0.0,0.0,0.0,0.0,0.0019030923503748909,0.0,1.8650304944856089,0.0,0.036158755989390556,0.0,0.0,0.0,0.0,0.0,0.0,0.008563915354642404,4.425641236593947,0.024740200776918186,0.005709277051124673,0.0,0.0,0.0028546385255623363,1.7622635368752526,0.0,0.30449477694816096,0.016176284534097363,0.0028546385255623363,1.7622635368752526,0.30449477694816096,0.0,0.022837107982454086,0.0,0.026643293571382287,0.0,0.0,0.030449477605998254,0.0,0.0,0.0,0.008563915576687009,0.7269812714039148,3.66250120720224,0.012370100499481396,0.0,0.0,0.0,1.613822341539617,2.379817006570306,53.887963929355465,7.464879814733649,24.75447308825096,0.0,0.0,0.0,0.013321646008535026,0.016176284756141968,3.212419841247538,0.0,0.0,0.0,0.0314010237811857,2.7566293283598498,0.0,1.8412418683055876,0.06089895521199651,0.0,0.0,0.0,0.0,1.5928883385640802,0.6213596464021975,0.0019030923503748909,0.043771124724756305,0.0,0.0,0.0019030923503748909,0.0,0.0,0.0,0.004757731097981832,0.005709277051124673,0.0,0.0,0.0,0.0,0.0,0.0,0.013321646008535026,0.03996493802560508,0.0,0.0,0.005709277051124673,1.7213470613341997
1897,0.006783539063803801,0.060082776087710954,0.1860627873995213,0.04360846594941847,0.0,0.0,0.0,0.08967793974079541,0.0,0.00305720249116348,0.0,0.0,0.0,0.0,0.007752616326683892,1.725926239259934,0.0,0.0,0.0,0.0,0.001938154081670973,0.0,1.6687506869672575,0.0,0.021319695564514518,0.0,0.0,0.0,0.0,0.0,0.0,0.008721693145474774,4.781426014233148,0.060082776087710954,0.003876308163341946,0.0,0.0,0.007752616326683892,1.8005451920544147,0.0029072311225064595,0.5271779102145047,0.025196003727856464,0.0,1.8005451920544147,0.5271779102145047,0.0,0.014536155390487693,0.001938154081670973,0.029072310780975386,0.0,0.0,0.010659847227145747,0.0,0.0,0.0,0.0,0.649281592046691,3.556512652380661,0.007752616326683892,0.0,0.0,0.0,1.5960698789285743,2.228877175269872,55.45737286638541,7.362078321193621,24.900434510755076,0.0,0.0,0.0009690770408354865,0.017443387179127967,0.010659847227145747,3.506120762608589,0.0,0.0,0.0,0.031979542347571055,2.560301481935312,0.0,1.7453077418849716,0.0523301615373839,0.0,0.0,0.0,0.0,1.5834718851692742,0.6541270209936556,0.01259800175290593,0.03488677324803291,0.0,0.0,0.011628924490025838,0.0,0.0,0.0,0.006783539063803801,0.0,0.0,0.0,0.0,0.0,0.0029072311225064595,0.0009690770408354865,0.01259800175290593,0.015505232653367784,0.0,0.0,0.003876308163341946,1.4778424812789126
1898,0.01171954888690152,0.04777969930813697,0.17759623816004932,0.04237067585677323,0.0,0.0018954227076761754,0.0,0.06539208641243022,0.0,0.0018954227076761754,0.0,0.0,0.0,0.0,0.009015037605308862,1.5433744033899188,0.0,0.0,0.0,0.0,0.0027045112815926586,0.0,1.7047436129402627,0.0,0.07392331013988951,0.0,0.0,0.0,0.0,0.0,0.0,0.010818045126370635,4.504814114625333,0.036961655069944754,0.0063105263237162035,0.0,0.0,0.0,1.8309541474081925,0.0009015037605308862,0.38584360328997036,0.013522556407963293,0.009916541365839748,1.8309541474081925,0.38584360328997036,0.0,0.015325563929025066,0.0018030075210617724,0.02884812033698836,0.004507518802654431,0.0,0.016227067689555952,0.0,0.0,0.0,0.0063105263237162035,0.6599007305041482,3.4734939191594094,0.005409022563185317,0.0,0.0,0.0,1.379300741177758,2.252857915330253,55.17924194009538,7.8764385307295015,23.91869691109605,0.0,0.0,0.0,0.029749624985697665,0.0063105263237162035,3.401373724898349,0.0,0.0,0.0,0.029749624097519245,2.6891857487498783,0.0,1.7435082426686677,0.07482481123588514,0.0,0.0,0.0,0.0,1.5803361179678177,0.6157270604489895,0.005409022563185317,0.03876466170282811,0.0,0.0,0.0018030075210617724,0.0,0.0,0.0,0.009015037605308862,0.004507518802654431,0.0009015037605308862,0.0,0.0,0.0,0.0009015037605308862,0.0,0.012621052647432407,0.020734585604031963,0.0,0.0,0.008113533844777976,1.4388000195708628
1899,0.021902820890318253,0.04542807297003293,0.2109160561758472,0.034071055310391785,0.0,0.0008527602513019872,0.0,0.07845394617289614,0.0,0.005116561396789621,0.0,0.0,0.0,0.0,0.016224312560098042,1.7757509391813642,0.0,0.0,0.0,0.0,0.005678509218398631,0.0,1.8966220256544375,0.0,0.028392546591593515,0.0,0.0,0.0024336468396057853,0.0,0.0,0.0,0.016224311893964227,4.66611209049006,0.040560781011667046,0.014601880593545502,0.0,0.0,0.0024336468396057853,1.7668276086624246,0.0032448623787928454,0.28230302057119516,0.021091605517664647,0.0024336468396057853,1.7668276086624246,0.28230302057119516,0.0,0.017846742750293743,0.0008112155946982114,0.035693487276944325,0.0008112155946982114,0.0,0.021091604907041983,0.0,0.0,0.0,0.0,0.6441051900729633,3.7599843309976677,0.010545802453520992,0.0,0.0,0.0,1.5916050273290239,2.1578335491767575,56.291061810043175,7.698435837255602,26.589213860006566,0.0,0.0,0.0,0.020280390700122553,0.020280390256033343,3.539333732760497,0.0,0.0,0.0,0.0340710559765256,3.5515017771103885,0.0,1.8049546444132147,0.05921873835745828,0.0,0.0,0.0,0.0,1.8803977468451194,0.7471295475625084,0.005678509218398631,0.05029536770395637,0.0,0.0008112155946982114,0.004867293679211571,0.0,0.0,0.0,0.013790665498447652,0.0,0.0,0.0,0.0,0.0,0.0008112155946982114,0.0,0.011357018048219203,0.010545802453520992,0.0,0.0,0.009734587358423141,1.5015600247636485
1900,0.014913597468080297,0.07755070896564575,0.19536813855580704,0.041012393370287725,0.0,0.0,0.0,0.07367214716058612,0.0,0.0023512387592461437,0.0,0.0,0.0,0.0,0.013422238431815003,1.6815081753662753,0.0,0.0,0.0,0.0,0.0029827196268428224,0.0,1.9074492225712447,0.0,0.028335836677051418,0.0,0.0,0.0,0.0,0.0,0.0007456799067107056,0.01640495739252401,4.228004854667233,0.03579263546660272,0.0037283993670200744,0.0,0.0,0.0014913598134214112,1.800817017283407,0.0014913598134214112,0.2826126803689988,0.010439518471905274,0.0029827196268428224,1.800817017283407,0.2826126803689988,0.0,0.02609879645731894,0.0014913598134214112,0.04474079307037471,0.0,0.0,0.02609879601322973,0.0,0.0,0.0,0.0029827196268428224,0.6666378258302075,3.2071693851776217,0.0037283993670200744,0.0,0.0,0.0,1.4727177628515165,2.1744026916792336,56.140748540656205,7.91688344747854,27.801184387499234,0.0,0.0,0.0007456799067107056,0.023116077940699142,0.008948158602972711,3.192255746853334,0.0,0.0,0.0,0.04474079395855313,3.05430489788705,0.0,1.6725600460176793,0.06412847142200917,0.0,0.0,0.0,0.0,1.911177605506964,0.7233095118408528,0.004474079329241931,0.029081516528250972,0.0,0.0,0.008202478696262006,0.0,0.0,0.0,0.006711119215907502,0.0037283993670200744,0.0007456799067107056,0.0,0.0,0.0,0.0007456799067107056,0.0014913598134214112,0.014167918283014558,0.020879037165855152,0.0,0.0,0.005965439253685645,1.5204413141844952
1901,0.014777796764064988,0.053666735055912795,0.18122245881713184,0.031888931550927424,0.0,0.000818017764636636,0.0,0.09734411698936185,0.0,0.003272071058546544,0.0,0.0,0.0,0.0015555575716419412,0.009333345651896252,1.673779919997287,0.0,0.0,0.0,0.0,0.009333345651896252,0.0,2.1630028346208974,0.0,0.029555593528129975,0.0,0.0007777787858209706,0.0,0.0,0.0,0.0,0.010888903334560496,4.413117039803183,0.03733338260758501,0.007777788191276613,0.0,0.0,0.0038888940956383067,1.6022243016777793,0.0,0.31188929749959016,0.014777797097131895,0.0007777787858209706,1.6022243016777793,0.31188929749959016,0.0,0.029555593528129975,0.0,0.02333336324156221,0.0,0.0,0.015555576382553227,0.0,0.0007777787858209706,0.0,0.0,0.5265562359468845,2.70667017332471,0.009333345651896252,0.0,0.0,0.0,1.5361131424640462,2.21122511945282,56.787183325468504,8.30356611913885,26.152811784641017,0.0,0.0,0.0,0.015555576382553227,0.014777796764064988,3.0644483501873765,0.002333336412974063,0.0,0.0,0.03966671835442526,2.7758924261434004,0.0,1.6271132103895525,0.05600007213502067,0.0,0.0,0.0007777787858209706,0.0,1.6846688026816992,0.6852231138054776,0.005444451556257945,0.03188893099581591,0.0,0.0,0.0007777787858209706,0.0,0.0,0.0,0.006222230286567765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777788191276613,0.009333345651896252,0.0,0.0,0.007000009016877584,1.57655760091302
1902,0.006100746297033055,0.06100746219317443,0.18683534719343697,0.0236403909781302,0.0,0.001603840393826772,0.0,0.06575745792325449,0.0,0.0056134412673714,0.0,0.0,0.0,0.0,0.00838852631801501,1.563316157415784,0.0,0.0,0.0,0.0,0.0022877797434261993,0.0,1.8050582735185117,0.0,0.0190648314912778,0.0,0.0,0.0,0.0,0.0,0.0,0.020590018579014213,4.606063157552853,0.025928171609734818,0.0007625932663124502,0.0,0.0,0.0045755594868523985,1.597632945049554,0.0,0.30427472097471764,0.017539645291719808,0.0030503730652498007,1.597632945049554,0.30427472097471764,0.0,0.017539644403541388,0.0030503730652498007,0.05338153030720605,0.0,0.0,0.02135261212288242,0.0,0.0,0.0,0.0015251865326249003,0.6809958010833839,2.991653403228156,0.00838852631801501,0.0,0.0,0.0,1.50230873430246,2.1665274356763575,52.92626127584299,6.989167204096702,23.41313808074119,0.0,0.0,0.0,0.011438898717130996,0.011438898717130996,3.139596387313759,0.0007625932663124502,0.0,0.0,0.03584188412730782,2.7300839064992033,0.0,1.7265111402764433,0.08388526140379327,0.0,0.0,0.0,0.0,1.6479640407851548,0.641340932361345,0.003812966387073402,0.04575559464647938,0.0,0.0,0.003812966387073402,0.0,0.0,0.0,0.02745335692111439,0.0,0.0,0.0,0.0,0.0,0.0007625932663124502,0.0,0.017539644403541388,0.026690765153603024,0.0,0.0,0.00838852631801501,1.577805477381844
1903,0.010266641758960304,0.06317933398669595,0.17216368686234773,0.056861397812468795,0.0,0.0,0.0,0.09634150321957691,0.0,0.0016610604003375329,0.0,0.0,0.0,0.0,0.010266641758960304,1.6323960689845762,0.0,0.0,0.0,0.0,0.0,0.0,1.7690212983367815,0.0,0.008687158548070784,0.0,0.0,0.0,0.0,0.0,0.0,0.022112766950854734,4.3649019971780945,0.03711785734328288,0.006317933287647293,0.0,0.0,0.006317933287647293,1.8140366364605143,0.005528191793224835,0.2408712118651124,0.006317933509691898,0.003948708471313012,1.8140366364605143,0.2408712118651124,0.0,0.012635866630805737,0.0007897416609559116,0.05370243472135883,0.0,0.0,0.02606147475603393,0.0,0.0,0.0,0.005528191682202532,0.5251782102533298,3.3974686601823123,0.003948708471313012,0.0,0.0,0.0,1.5407860338711998,2.216015136724536,52.74368589880396,6.986844539369486,23.28948238528028,0.0,0.0,0.0,0.013425608180739346,0.02211276672881013,3.264002202740812,0.0,0.0,0.0,0.04027682387608422,2.956003072540625,0.0,1.9024876820594727,0.05291269289386946,0.0,0.0,0.0,0.0,1.7769187934391084,0.661803511547987,0.005528191682202532,0.03237940787714777,0.0,0.0,0.011056383364405065,0.0,0.0,0.0,0.012635866575294585,0.0,0.0007897416609559116,0.0,0.0,0.0,0.0031589666438236463,0.0,0.007897416720581418,0.015794833885252046,0.0,0.0,0.009476900153515544,1.4665503123012513
1904,0.005691902837945406,0.06189944645740297,0.2781917576299975,0.036997370500557736,0.0,0.0,0.0,0.09949218493510159,0.0,0.0022441846159182433,0.0,0.0,0.0,0.0,0.005691902948967709,1.5268529773848627,0.0,0.0,0.0,0.0,0.0028459514744838543,0.0,1.7146857267391624,0.0,0.011383805897935417,0.0,0.0,0.0,0.0,0.0,0.0,0.012806781524155042,4.749181698571192,0.02561356282626548,0.008537854867540773,0.0,0.0007114878686209636,0.0007114878686209636,1.7132628045146703,0.004268927433770386,0.3251499580692041,0.017787196604501787,0.0,1.7132628045146703,0.3251499580692041,0.0,0.01921017311889983,0.0035574392320825154,0.022056124038272173,0.0007114878686209636,0.0,0.022056124038272173,0.0,0.0,0.0,0.002134463716885193,0.6154369822652939,3.1020871631426417,0.005691902948967709,0.0,0.0,0.0,1.6150774087009268,1.910344872513292,50.976683724002214,7.20808364462755,23.49759802200424,0.0,0.0,0.0,0.017075709735081546,0.00640339070656637,3.1440648342595523,0.0,0.0,0.0,0.03699736783602248,2.6325051294406876,0.0,1.7267810648036175,0.04553522359174167,0.0,0.0,0.0,0.0,1.8683671214603237,0.6944121366814215,0.007826366221763692,0.04340076042996799,0.0,0.0,0.004268927433770386,0.0,0.0,0.0,0.007114878464165031,0.0,0.0,0.0,0.0,0.0,0.0,0.0007114878686209636,0.012095293766556381,0.012095293655534078,0.0,0.0,0.009249342625139434,1.6293072455653146
1905,0.0059202160951343785,0.05994219198779405,0.19314705745898664,0.04514165075075738,0.0,0.0,0.0,0.08403545370683219,0.0,0.004668636144344873,0.0,0.0,0.0,0.0014800540792947459,0.013320486935697318,1.587357999710548,0.0,0.0,0.0,0.0,0.003700135309259167,0.0,1.5910581510070188,0.0,0.019980730292523674,0.0,0.0,0.0,0.0,0.0,0.0,0.011840432634357967,4.40760095443693,0.023680865268715934,0.008880324031679265,0.0,0.0,0.0014800540792947459,1.6443400454591028,0.0014800540792947459,0.28861054213180637,0.00962035162643815,0.004440162015839633,1.6443400454591028,0.28861054213180637,0.0,0.0192407032528763,0.005180189166509308,0.033301217783332504,0.0,0.0,0.017020621356778065,0.0,0.0,0.0,0.0022200810079198163,0.6904452298783781,3.0119100600245474,0.005180189166509308,0.0,0.0,0.0,1.5185354946822827,2.2615227148747863,50.56900681665866,7.236724627546209,21.52664691834616,0.0,0.0,0.0,0.018500676546295836,0.0029601080475671893,2.7950820964406375,0.0,0.0,0.0,0.03700135042805641,2.3051841253618477,0.0,1.6110388258994135,0.052541921036208805,0.0,0.0,0.0,0.0,1.5910581510070188,0.7163461646086944,0.0014800540792947459,0.045141647864177514,0.0,0.0,0.005180189166509308,0.0,0.0,0.0014800540792947459,0.022940838562135468,0.0014800540792947459,0.0014800540792947459,0.0,0.0,0.0,0.0,0.0,0.0029601081585894917,0.011840432634357967,0.0,0.0,0.0007400270396473729,1.5074350834254346
1906,0.02004165117197587,0.04867258174279243,0.21902661728745443,0.04652526208737129,0.0007157732739848655,0.0015052376012292257,0.0007526188006146128,0.09106687798299262,0.0007157732739848655,0.0037630938365396105,0.0007526188006146128,0.0007157732739848655,0.0007157732739848655,0.0007157732739848655,0.01861010545667341,1.4787875937116723,0.0,0.0,0.0,0.0,0.00858927950986299,0.0,1.893220274773455,0.0,0.02218897066086356,0.0,0.0,0.0,0.0,0.0,0.0,0.013599692150201292,4.519392405200051,0.032925569826147694,0.007873506291389276,0.0,0.0007157732739848655,0.003578866314413176,1.7200031834363472,0.001431546547969731,0.32997147192403986,0.010736599276306436,0.0007157732739848655,1.7200031834363472,0.32997147192403986,0.0,0.01717855901972598,0.003578866314413176,0.01646278502409615,0.0,0.0,0.02362051887416783,0.0,0.0,0.0,0.0021473198774657476,0.6012495461504841,3.8451341310974385,0.0007157732739848655,0.0,0.0,0.0,1.4694825125616262,2.077174155346029,48.94314588455018,6.936558833103845,23.466627510515536,0.0,0.0,0.0,0.0021473198774657476,0.0021473198774657476,3.130792180172648,0.003578866314413176,0.0,0.0,0.020041651227487023,2.642634854055359,0.0,1.6978142127754836,0.04724103774833566,0.0,0.0,0.0021473198774657476,0.0,1.6806356484266871,0.6835634565049986,0.003578866314413176,0.05225144905640633,0.0,0.0,0.0,0.0,0.0,0.0,0.01717855901972598,0.0021473198774657476,0.0,0.0,0.0,0.0,0.0007157732739848655,0.0,0.017894331794110485,0.016462784913073847,0.0,0.0,0.00858927950986299,1.4916715045387718
1907,0.017731185408820238,0.07234323362581563,0.17163786614204923,0.028369895876956264,0.0,0.0,0.0,0.10294015240219778,0.0,0.005967545124718754,0.0,0.0,0.0,0.0014184947660922376,0.010638710357113723,1.6688591202296266,0.0,0.0,0.0,0.0,0.0021277422046495076,0.0,1.7071584172967391,0.0,0.03829935835142351,0.0,0.0,0.0,0.0,0.0,0.0,0.021986668929940834,4.337047812441597,0.02553290556761567,0.00567397906436895,0.0,0.0,0.009929463584690268,1.868866888798948,0.0021277422046495076,0.37519186468770727,0.021277422324050832,0.0007092473830461188,1.868866888798948,0.37519186468770727,0.0,0.013475700166853954,0.0007092473830461188,0.034043874497236004,0.0014184947660922376,0.0,0.012766452783807836,0.0,0.0,0.0,0.0014184947660922376,0.5773273725750983,3.419281675576258,0.00567397906436895,0.0,0.0,0.0,1.8341137639765748,2.300798550791683,49.68206860667124,6.427909156059286,21.885955334255414,0.0,0.0,0.0,0.0014184947660922376,0.012766452783807836,3.27672282196545,0.0007092473830461188,0.0,0.0,0.04326408875598986,2.281648903590394,0.0,1.6993567371059726,0.06383226747175286,0.0,0.0,0.0,0.0,1.5823309240659,0.6674017924979125,0.0035462368597194427,0.053902801389060784,0.0,0.0,0.0,0.0,0.0,0.0007092473830461188,0.021986668485851624,0.0035462368597194427,0.0,0.0,0.0,0.0,0.0007092473830461188,0.0,0.01773118463166412,0.018440431404087576,0.0,0.0,0.007801721046973853,1.6078638296335157
